
5999	CK4	1154.0625	20.8190680327	1192	1120	D-edges 106 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5931	AQL	1070.25	19.1882125275	1108	1035	D-edges 101 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 12 	NSUC.disc 5 	all_sinkless_cycles 5 	NSUC.conn 0
5930	AA6	1068.1875	27.0259568517	1108	1006	D-edges 102 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 12 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5929	ADN	1067.9375	26.3188828363	1116	1025	D-edges 103 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 12 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5928	ADF	1067.75	16.6414392406	1095	1035	D-edges 106 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 5 	all_sinkless_cycles 5 	NSUC.conn 0
5927	ABK	1067.6875	16.5405514947	1095	1026	D-edges 104 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5926	AFV	1067.5	20.0156189012	1095	1031	D-edges 103 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5925	BUC	1067.1875	22.0913409224	1103	1030	D-edges 104 	D-max-degree 14 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0
5924	AC4	1065.625	19.5444205593	1094	1030	D-edges 104 	D-max-degree 16 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5923	AF4	1065.25	19.1947258381	1104	1025	D-edges 104 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 12 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5922	ABU	1065.125	22.9779105882	1103	1024	D-edges 106 	D-max-degree 16 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5921	AHE	1064.75	15.6104932657	1089	1040	D-edges 107 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 16 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5920	AEO	1064.75	22.2275167304	1123	1007	D-edges 101 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 12 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5919	AB2	1064.5	24.6449792047	1093	1018	D-edges 101 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 12 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5918	AEV	1064.3125	19.8170341815	1102	1035	D-edges 104 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5917	ADR	1063.5625	21.4037635417	1102	1017	D-edges 106 	D-max-degree 17 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5916	AGP	1060.875	17.5102648467	1093	1030	D-edges 107 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 16 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5915	AB3	1059.8125	18.9743865184	1087	1023	D-edges 105 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5914	AC5	1059.75	19.49839737	1098	1020	D-edges 103 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5913	AAW	1059.4375	18.1037591055	1087	1035	D-edges 104 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5912	ACZ	1059.0625	17.8341973116	1090	1022	D-edges 105 	D-max-degree 17 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5911	ADJ	1058.875	24.7458961244	1101	996	D-edges 104 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5910	AEB	1058.3125	20.5630699009	1106	1016	D-edges 106 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 16 	NSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0
5909	ADP	1057.6875	22.4045719386	1099	1012	D-edges 107 	D-max-degree 16 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5908	AFZ	1056.5625	24.7789445649	1115	992	D-edges 103 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 12 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5907	ADQ	1056.4375	21.9259228711	1096	1018	D-edges 103 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5906	73	1055.9375	24.4168710885	1112	1016	D-edges 105 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5905	AGN	1055.875	16.0463196715	1087	1033	D-edges 103 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5904	AED	1055.4375	21.7972726218	1097	1022	D-edges 105 	D-max-degree 17 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5903	4C	1055.125	19.7764854057	1087	1029	D-edges 102 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 12 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5902	BTZ	1055.0625	16.3342766522	1083	1025	D-edges 109 	D-max-degree 14 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 16 	NSUC.disc 12 	all_sinkless_cycles 12 	NSUC.conn 0
5901	AFD	1054.5625	19.509512904	1087	1021	D-edges 101 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 12 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5900	AD7	1054.5	19.6564238864	1099	1023	D-edges 107 	D-max-degree 17 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5899	ADO	1053.6875	17.6519076519	1085	1017	D-edges 104 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5898	ADT	1053.3125	22.8328676199	1114	1001	D-edges 102 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 12 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5897	ACR	1053.125	23.1243243145	1097	1007	D-edges 109 	D-max-degree 17 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 13 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5896	6T	1053.125	22.2622859338	1104	1002	D-edges 104 	D-max-degree 17 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5895	AFU	1053.0625	23.0501321851	1104	1013	D-edges 105 	D-max-degree 16 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5894	ABO	1052.25	23.1422233158	1091	1011	D-edges 106 	D-max-degree 17 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5893	AH5	1051.4375	24.4309454125	1096	998	D-edges 105 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0
5892	BXD	1051.3125	27.8336997855	1096	969	D-edges 105 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 5 	all_sinkless_cycles 5 	NSUC.conn 0
5891	AF7	1049.875	26.8115530136	1116	1009	D-edges 104 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5890	6J	1049.625	18.1826668836	1080	1024	D-edges 104 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5889	2J	1049.4375	24.5610686606	1110	1014	D-edges 103 	D-max-degree 16 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 17 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5888	6H	1049.125	29.5230312637	1086	987	D-edges 104 	D-max-degree 17 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5887	ABT	1049.0625	21.0934490719	1089	1013	D-edges 103 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5886	AH7	1048.625	25.0046870606	1090	1002	D-edges 105 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5885	46	1048.625	15.9916970644	1078	1022	D-edges 108 	D-max-degree 17 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 13 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5884	7U	1048.125	26.133969752	1097	1007	D-edges 103 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5883	AEP	1047.1875	21.9920973022	1082	1006	D-edges 104 	D-max-degree 16 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5882	AAX	1046.875	21.7424555881	1088	1003	D-edges 103 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 12 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5881	6F	1046.75	19.9013190518	1094	1021	D-edges 100 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 12 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5880	AAP	1045.625	29.9142002233	1091	962	D-edges 102 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 17 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5879	65	1042.625	26.1674296598	1105	1012	D-edges 104 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5878	BYO	1041.3125	30.1448974745	1108	984	D-edges 107 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5877	53	1040.25	17.6014914141	1070	1011	D-edges 103 	D-max-degree 16 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 17 	NSUC.disc 5 	all_sinkless_cycles 5 	NSUC.conn 0
5876	5Q	1040.1875	22.7437319662	1068	991	D-edges 104 	D-max-degree 16 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5875	6Z	1039.3125	21.2418182779	1072	991	D-edges 108 	D-max-degree 16 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 13 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5874	BRC	1038.9375	20.0045893172	1079	1000	D-edges 106 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5873	AAO	1038.75	23.0935597083	1075	992	D-edges 105 	D-max-degree 17 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5872	5O	1036.9375	21.1289752177	1062	1006	D-edges 102 	D-max-degree 16 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 17 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5871	4G	1034.5625	19.8745086417	1088	999	D-edges 107 	D-max-degree 17 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5870	6M	1034.1875	13.8483697145	1052	1003	D-edges 106 	D-max-degree 17 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 9 	all_sinkless_cycles 9 	NSUC.conn 0
5869	6O	1032.6875	17.6093680679	1053	998	D-edges 108 	D-max-degree 17 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 12 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5868	42	1032.375	14.8192231578	1056	995	D-edges 98 	D-max-degree 15 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 13 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5867	6N	1031.5	31.2449995999	1079	976	D-edges 108 	D-max-degree 17 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 15 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5866	3O	1031.4375	19.2287829503	1065	1001	D-edges 102 	D-max-degree 16 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 17 	NSUC.disc 5 	all_sinkless_cycles 5 	NSUC.conn 0
5865	5Y	1031.375	19.5572077506	1071	997	D-edges 104 	D-max-degree 17 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 17 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 12 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5864	4Q	1030.5625	25.0548616789	1078	996	D-edges 105 	D-max-degree 17 	D-min-degree 3 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
