
5999	EXR	1171.8125	23.0711365942	1210	1126	D-edges 49 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5939	DZS	1133.3125	24.646801897	1178	1093	D-edges 50 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0
5938	DTL	1132.25	22.0269721024	1171	1092	D-edges 49 	D-max-degree 12 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5937	D76	1131.6875	24.0408993956	1163	1080	D-edges 48 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5936	FC3	1130.375	18.7545827733	1177	1098	D-edges 48 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5935	D5C	1130.3125	13.1990470773	1151	1103	D-edges 48 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0
5934	GBN	1130.25	29.2734948375	1194	1082	D-edges 48 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 6 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 6 	NSUC.conn 0
5933	ELV	1129.4375	21.3803904022	1155	1084	D-edges 47 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 4 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 4 	NSUC.conn 0
5932	EJQ	1128.875	23.2725025513	1184	1096	D-edges 48 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5931	FQ5	1128.8125	27.3226525753	1185	1069	D-edges 49 	D-max-degree 14 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5930	FLI	1128.5625	20.5486275393	1161	1083	D-edges 47 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5929	EG4	1128.1875	33.4537343767	1184	1056	D-edges 47 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5928	D32	1128.1875	28.2515901101	1166	1058	D-edges 46 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5927	F52	1127.5625	23.3237238397	1155	1080	D-edges 47 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 6 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 6 	NSUC.conn 0
5926	EYV	1126.3125	25.3271562508	1186	1092	D-edges 49 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5925	EID	1126.1875	21.6397168131	1164	1088	D-edges 47 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5924	FSK	1126.0	22.1359436212	1167	1088	D-edges 51 	D-max-degree 13 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5923	D3G	1125.125	20.5574651891	1159	1083	D-edges 46 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 4 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 4 	NSUC.conn 0
5922	EPG	1122.375	15.9054825453	1158	1103	D-edges 47 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5921	FSJ	1122.125	23.5766701423	1166	1066	D-edges 46 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5920	ESR	1122.125	28.4909525113	1180	1079	D-edges 48 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5919	DS3	1121.625	20.062013234	1157	1087	D-edges 46 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5918	EFM	1121.4375	20.8295725772	1159	1073	D-edges 47 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5917	E4X	1120.1875	20.2058739912	1150	1086	D-edges 50 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0
5916	DGV	1118.875	24.4869225302	1156	1090	D-edges 49 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0
5915	EPF	1118.6875	17.978176875	1144	1087	D-edges 48 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5914	DPX	1117.6875	17.4596633344	1149	1064	D-edges 47 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5913	EOM	1117.0625	22.6314735214	1154	1067	D-edges 48 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5912	F7R	1114.4375	24.1608380184	1152	1061	D-edges 49 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5911	DGE	1114.125	20.2573289207	1157	1080	D-edges 48 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0
5910	FFA	1113.1875	27.7763810413	1164	1073	D-edges 48 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 8 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5909	EUA	1111.75	24.3631381394	1157	1078	D-edges 47 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 6 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 6 	NSUC.conn 0
5908	EDQ	1110.875	18.1826668836	1160	1083	D-edges 45 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5907	FCU	1109.875	23.6005164138	1151	1072	D-edges 46 	D-max-degree 12 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0
5906	DHE	1107.0	17.9895803175	1138	1070	D-edges 46 	D-max-degree 12 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 8 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0
5905	DC3	1106.875	24.2741503456	1155	1052	D-edges 48 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 8 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0
5904	DYI	1106.8125	19.0925991879	1142	1073	D-edges 47 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5903	DHO	1103.75	23.9674258109	1154	1071	D-edges 47 	D-max-degree 12 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 8 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0
5902	CZW	1103.75	18.7999335105	1131	1051	D-edges 47 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 8 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0
5901	EME	1102.6875	23.9810309151	1161	1051	D-edges 47 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 6 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 6 	NSUC.conn 0
5900	EDS	1102.5625	22.2597415472	1142	1071	D-edges 46 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5899	GB4	1101.625	20.1397461503	1139	1074	D-edges 46 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5898	FCV	1100.6875	22.9339234269	1139	1062	D-edges 51 	D-max-degree 13 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5897	ESS	1097.4375	11.4835139983	1120	1078	D-edges 48 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0
5896	ETC	1097.375	21.3274324521	1144	1050	D-edges 48 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 6 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 6 	NSUC.conn 0
5895	EDY	1097.0	17.1792025426	1135	1073	D-edges 50 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5894	DGY	1095.25	25.0985557353	1138	1050	D-edges 48 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5893	GBZ	1094.8125	26.0341572506	1154	1056	D-edges 45 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5892	DGK	1088.8125	18.2798343469	1127	1054	D-edges 49 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 8 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0
5891	FZU	1088.75	23.3706546763	1122	1051	D-edges 49 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 7 	NSUC.conn 7
5890	FRZ	1088.3125	26.9646035341	1144	1040	D-edges 47 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 6 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 6 	NSUC.conn 0
5889	EDP	1086.75	20.5319872394	1128	1040	D-edges 51 	D-max-degree 12 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5888	DJM	1082.25	17.4839211849	1109	1052	D-edges 48 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5887	FH6	1082.0625	23.1097077816	1118	1046	D-edges 51 	D-max-degree 12 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5886	FKX	1082.0	23.1165525111	1130	1043	D-edges 48 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 8 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5885	FK6	1082.0	18.1590197973	1118	1053	D-edges 49 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0
5884	EQG	1081.625	17.4959816815	1120	1046	D-edges 49 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5883	E4U	1079.375	21.3654949627	1131	1043	D-edges 46 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 5 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 5 	NSUC.conn 0
5882	FNC	1079.125	19.573179992	1116	1033	D-edges 45 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 8 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
5881	F37	1078.9375	19.7277366606	1111	1050	D-edges 44 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 4 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 4 	NSUC.conn 0
5880	FRJ	1078.75	17.9843682124	1111	1050	D-edges 50 	D-max-degree 13 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
